agent_id,residence,age_group,transport_pref,sensibility,doctor,home_x,home_y,work_x,work_y,initial_epi_state
3149,sparse_periphery,young,car,0.681964,0,84,24,58,54,SUSCEPTIBLE
3150,dense_periphery,adult,public_transit,0.017818,1,5,17,42,67,SUSCEPTIBLE
3151,dense_periphery,adult,public_transit,0.106575,1,6,14,35,43,SUSCEPTIBLE
3152,sparse_periphery,senior,car,0.589934,0,89,67,53,32,SUSCEPTIBLE
3153,sparse_periphery,young,walking,0.327876,0,55,14,45,34,SUSCEPTIBLE
3154,sparse_periphery,adult,walking,0.693062,1,24,98,68,51,SUSCEPTIBLE
3155,dense_periphery,young,public_transit,0.173637,0,1,16,32,47,SUSCEPTIBLE
3156,sparse_periphery,child,walking,0.374365,0,6,70,43,59,SUSCEPTIBLE
3157,sparse_periphery,adult,car,0.318688,1,48,94,62,51,SUSCEPTIBLE
3158,sparse_periphery,adult,walking,0.392304,1,14,24,48,40,SUSCEPTIBLE
3159,sparse_periphery,child,public_transit,0.473163,0,28,61,31,58,SUSCEPTIBLE
3160,sparse_periphery,child,public_transit,0.471969,0,20,77,69,55,SUSCEPTIBLE
3161,dense_periphery,young,public_transit,0.102309,1,6,15,41,47,SUSCEPTIBLE
3162,sparse_periphery,young,car,0.373536,0,18,50,49,44,SUSCEPTIBLE
3163,sparse_periphery,adult,public_transit,0.415921,1,90,66,36,69,SUSCEPTIBLE
3164,sparse_periphery,child,walking,0.824318,1,19,51,33,32,SUSCEPTIBLE
3165,sparse_periphery,child,car,0.21387,1,15,66,48,63,SUSCEPTIBLE
3166,sparse_periphery,young,walking,0.815915,1,88,57,36,34,SUSCEPTIBLE
3167,sparse_periphery,senior,car,0.509389,0,80,43,58,38,SUSCEPTIBLE
3168,sparse_periphery,child,car,0.165301,0,9,89,55,43,SUSCEPTIBLE
3169,sparse_periphery,young,public_transit,0.284862,1,83,52,39,39,SUSCEPTIBLE
3170,sparse_periphery,child,public_transit,0.659954,0,36,28,57,69,SUSCEPTIBLE
3171,dense_periphery,adult,public_transit,0.077148,0,2,15,66,48,SUSCEPTIBLE
3172,sparse_periphery,adult,walking,0.625644,1,41,79,60,40,SUSCEPTIBLE
3173,sparse_periphery,child,car,0.428314,1,97,0,65,60,SUSCEPTIBLE
3174,dense_periphery,child,public_transit,0.066338,1,6,14,68,62,SUSCEPTIBLE
3175,dense_periphery,young,car,0.303702,0,7,2,31,38,SUSCEPTIBLE
3176,sparse_periphery,adult,walking,0.349563,0,53,23,41,54,SUSCEPTIBLE
3177,sparse_periphery,young,public_transit,0.800797,1,77,20,69,49,SUSCEPTIBLE
3178,dense_periphery,adult,walking,0.134643,0,11,14,54,64,SUSCEPTIBLE
3179,sparse_periphery,child,car,0.657968,0,20,65,31,46,SUSCEPTIBLE
3180,sparse_periphery,adult,car,0.499884,0,3,61,31,68,SUSCEPTIBLE
3181,dense_periphery,young,public_transit,0.305529,1,8,18,69,44,SUSCEPTIBLE
3182,sparse_periphery,adult,car,0.53391,1,5,78,62,46,SUSCEPTIBLE
3183,dense_periphery,young,public_transit,0.437593,0,5,11,42,69,SUSCEPTIBLE
3184,sparse_periphery,young,public_transit,0.371137,1,58,86,54,51,SUSCEPTIBLE
3185,sparse_periphery,adult,walking,0.883661,0,54,29,35,39,SUSCEPTIBLE
3186,sparse_periphery,adult,public_transit,0.552667,0,83,0,63,60,SUSCEPTIBLE
3187,dense_periphery,young,public_transit,0.367416,1,1,17,57,49,SUSCEPTIBLE
3188,sparse_periphery,child,public_transit,0.499156,1,97,18,37,69,SUSCEPTIBLE
3189,sparse_periphery,young,car,0.39342,1,16,63,43,47,SUSCEPTIBLE
3190,sparse_periphery,senior,car,0.703932,0,34,76,64,32,SUSCEPTIBLE
3191,sparse_periphery,adult,car,0.36167,1,49,81,37,43,SUSCEPTIBLE
3192,sparse_periphery,adult,car,0.224637,1,63,96,32,40,SUSCEPTIBLE
3193,sparse_periphery,senior,public_transit,0.930463,1,71,36,60,56,SUSCEPTIBLE
3194,sparse_periphery,adult,walking,0.492127,0,86,11,35,30,SUSCEPTIBLE
3195,sparse_periphery,senior,public_transit,0.771337,0,16,78,33,39,SUSCEPTIBLE
3196,sparse_periphery,young,walking,0.922025,1,65,27,50,54,SUSCEPTIBLE
3197,dense_periphery,adult,public_transit,0.315536,1,2,13,53,31,SUSCEPTIBLE
3198,sparse_periphery,young,public_transit,0.248638,1,27,0,55,60,SUSCEPTIBLE
3199,dense_periphery,senior,public_transit,0.048125,1,12,12,43,36,SUSCEPTIBLE
3200,sparse_periphery,adult,public_transit,0.572124,1,95,37,51,47,SUSCEPTIBLE
3201,sparse_periphery,child,public_transit,0.552547,0,94,46,67,38,SUSCEPTIBLE
3202,dense_periphery,adult,public_transit,0.154652,1,11,11,50,47,SUSCEPTIBLE
3203,dense_periphery,adult,walking,0.151712,1,9,11,30,42,SUSCEPTIBLE
3204,sparse_periphery,adult,public_transit,0.547471,1,91,96,68,69,SUSCEPTIBLE
3205,sparse_periphery,young,public_transit,0.721131,1,1,63,46,60,SUSCEPTIBLE
3206,sparse_periphery,senior,car,0.862399,1,15,23,59,65,SUSCEPTIBLE
3207,sparse_periphery,senior,walking,0.467645,1,36,8,41,40,SUSCEPTIBLE
3208,sparse_periphery,adult,public_transit,0.443405,1,90,27,30,40,SUSCEPTIBLE
3209,sparse_periphery,adult,public_transit,0.403763,1,44,96,36,69,SUSCEPTIBLE
3210,sparse_periphery,child,public_transit,0.523575,0,94,73,65,60,SUSCEPTIBLE
3211,sparse_periphery,young,car,0.708264,0,28,40,51,33,SUSCEPTIBLE
3212,dense_periphery,adult,public_transit,0.241107,1,12,0,65,61,SUSCEPTIBLE
3213,sparse_periphery,adult,car,0.595422,1,28,28,33,39,SUSCEPTIBLE
3214,sparse_periphery,senior,public_transit,0.206123,1,95,43,35,40,SUSCEPTIBLE
3215,dense_periphery,young,walking,0.669545,1,0,14,31,42,SUSCEPTIBLE
3216,sparse_periphery,young,car,0.821823,0,62,5,59,54,SUSCEPTIBLE
3217,dense_periphery,child,walking,0.682503,0,2,5,48,54,SUSCEPTIBLE
3218,dense_periphery,adult,public_transit,0.117098,1,12,8,34,34,SUSCEPTIBLE
3219,dense_periphery,senior,car,0.735791,1,12,1,34,39,SUSCEPTIBLE
3220,sparse_periphery,senior,car,0.706699,0,43,81,46,53,SUSCEPTIBLE
3221,sparse_periphery,child,public_transit,0.511854,1,52,84,52,38,SUSCEPTIBLE
3222,dense_periphery,adult,car,0.168244,1,8,5,46,69,SUSCEPTIBLE
3223,sparse_periphery,child,walking,0.322196,0,88,60,69,37,SUSCEPTIBLE
3224,sparse_periphery,young,car,0.805422,1,70,16,59,49,SUSCEPTIBLE
3225,sparse_periphery,child,public_transit,0.562833,1,56,26,50,60,SUSCEPTIBLE
3226,sparse_periphery,young,public_transit,0.582528,0,17,69,66,62,SUSCEPTIBLE
3227,dense_periphery,adult,car,0.099239,1,13,7,45,45,SUSCEPTIBLE
3228,sparse_periphery,young,walking,0.735674,0,98,82,43,46,SUSCEPTIBLE
3229,sparse_periphery,adult,walking,0.630733,1,15,30,56,41,SUSCEPTIBLE
3230,sparse_periphery,senior,public_transit,0.638335,0,67,9,48,33,SUSCEPTIBLE
3231,dense_periphery,adult,walking,0.124621,1,12,17,53,61,SUSCEPTIBLE
3232,dense_periphery,senior,public_transit,0.322719,1,12,16,69,33,SUSCEPTIBLE
3233,dense_periphery,senior,public_transit,0.008123,0,9,7,31,42,SUSCEPTIBLE
3234,sparse_periphery,young,car,0.433993,1,12,62,32,31,SUSCEPTIBLE
3235,dense_periphery,adult,public_transit,0.459432,0,3,17,48,69,SUSCEPTIBLE
3236,sparse_periphery,adult,walking,0.586271,0,78,8,47,39,SUSCEPTIBLE
3237,dense_periphery,young,car,0.224262,1,2,5,43,42,SUSCEPTIBLE
3238,sparse_periphery,senior,public_transit,0.795587,1,80,62,46,41,SUSCEPTIBLE
3239,sparse_periphery,young,public_transit,0.661465,0,5,41,37,34,SUSCEPTIBLE
3240,sparse_periphery,senior,walking,0.810561,0,16,64,63,32,SUSCEPTIBLE
3241,sparse_periphery,senior,walking,0.717771,1,85,52,68,44,SUSCEPTIBLE
3242,sparse_periphery,young,public_transit,0.330355,1,4,26,67,62,SUSCEPTIBLE
3243,sparse_periphery,senior,walking,0.134306,1,40,20,39,63,SUSCEPTIBLE
3244,sparse_periphery,child,car,0.581729,1,69,94,57,38,SUSCEPTIBLE
3245,sparse_periphery,adult,public_transit,0.586673,0,13,63,39,60,SUSCEPTIBLE
3246,dense_periphery,child,car,0.346435,0,11,17,60,30,SUSCEPTIBLE
3247,dense_periphery,child,public_transit,0.130094,1,4,6,63,55,SUSCEPTIBLE
3248,sparse_periphery,senior,car,0.870254,1,44,84,44,48,SUSCEPTIBLE
3249,dense_periphery,adult,public_transit,0.051977,1,2,18,44,41,SUSCEPTIBLE
3250,dense_periphery,child,car,0.185825,1,9,12,67,55,SUSCEPTIBLE
3251,dense_periphery,young,car,0.176624,0,1,3,31,56,SUSCEPTIBLE
3252,dense_periphery,senior,car,0.50954,1,2,1,39,47,SUSCEPTIBLE
3253,dense_periphery,child,walking,0.268528,0,7,2,40,48,SUSCEPTIBLE
3254,dense_periphery,adult,public_transit,0.45519,0,1,1,65,69,SUSCEPTIBLE
3255,sparse_periphery,adult,car,0.801448,1,70,58,54,57,SUSCEPTIBLE
3256,sparse_periphery,adult,public_transit,0.59356,0,27,53,62,38,SUSCEPTIBLE
3257,sparse_periphery,adult,public_transit,0.533122,1,11,97,59,60,SUSCEPTIBLE
3258,sparse_periphery,young,car,0.834242,1,87,44,51,50,SUSCEPTIBLE
3259,sparse_periphery,adult,public_transit,0.54885,1,24,58,30,60,SUSCEPTIBLE
3260,dense_periphery,senior,walking,0.39008,1,10,0,61,53,SUSCEPTIBLE
3261,sparse_periphery,young,car,0.325795,1,72,80,30,35,SUSCEPTIBLE
3262,sparse_periphery,adult,public_transit,0.784389,1,54,12,49,66,SUSCEPTIBLE
3263,dense_periphery,senior,car,0.073965,1,2,0,52,64,SUSCEPTIBLE
3264,sparse_periphery,young,car,0.793697,1,28,28,55,40,SUSCEPTIBLE
3265,sparse_periphery,child,public_transit,0.233595,1,17,46,32,45,SUSCEPTIBLE
3266,dense_periphery,young,walking,0.030732,1,2,7,40,62,SUSCEPTIBLE
3267,sparse_periphery,adult,car,0.788835,0,94,26,61,39,SUSCEPTIBLE
3268,sparse_periphery,senior,public_transit,0.548362,0,81,72,38,34,SUSCEPTIBLE
3269,sparse_periphery,adult,car,0.413209,0,73,80,57,61,SUSCEPTIBLE
3270,sparse_periphery,adult,public_transit,0.904271,0,42,92,64,39,SUSCEPTIBLE
3271,sparse_periphery,adult,public_transit,0.651807,0,15,4,46,33,SUSCEPTIBLE
3272,sparse_periphery,senior,walking,0.788638,1,70,58,40,69,SUSCEPTIBLE
3273,dense_periphery,adult,car,0.735689,1,4,19,45,68,SUSCEPTIBLE
3274,sparse_periphery,adult,public_transit,0.41263,0,89,54,59,58,SUSCEPTIBLE
3275,sparse_periphery,senior,public_transit,0.420777,1,32,19,65,60,SUSCEPTIBLE
3276,sparse_periphery,adult,public_transit,0.964002,1,85,4,60,59,SUSCEPTIBLE
3277,sparse_periphery,young,car,0.912923,0,32,75,54,49,SUSCEPTIBLE
3278,sparse_periphery,adult,public_transit,0.471566,1,28,62,33,48,SUSCEPTIBLE
3279,sparse_periphery,young,car,0.609179,0,2,55,52,63,SUSCEPTIBLE
3280,sparse_periphery,young,public_transit,0.575913,0,98,19,67,59,SUSCEPTIBLE
3281,sparse_periphery,senior,walking,0.753288,1,58,1,57,48,SUSCEPTIBLE
3282,sparse_periphery,young,walking,0.595127,0,58,73,63,45,SUSCEPTIBLE
3283,sparse_periphery,adult,car,0.677679,1,31,25,60,35,SUSCEPTIBLE
3284,dense_periphery,senior,public_transit,0.020696,0,10,12,30,38,SUSCEPTIBLE
3285,sparse_periphery,child,car,0.823287,0,71,66,42,36,SUSCEPTIBLE
3286,dense_periphery,child,public_transit,0.165647,0,3,18,59,34,SUSCEPTIBLE
3287,sparse_periphery,senior,car,0.861318,0,9,22,46,58,SUSCEPTIBLE
3288,dense_periphery,young,walking,0.354165,1,0,18,43,64,SUSCEPTIBLE
3289,dense_periphery,senior,car,0.241366,1,5,11,62,44,SUSCEPTIBLE
3290,dense_periphery,senior,car,0.203543,0,7,16,49,36,SUSCEPTIBLE
3291,sparse_periphery,young,car,0.244732,1,18,53,32,56,SUSCEPTIBLE
3292,sparse_periphery,young,public_transit,0.669292,1,41,13,56,46,SUSCEPTIBLE
3293,sparse_periphery,child,car,0.614741,0,6,61,61,57,SUSCEPTIBLE
3294,sparse_periphery,young,walking,0.395878,1,22,64,67,52,SUSCEPTIBLE
3295,sparse_periphery,young,public_transit,0.620595,0,67,70,31,48,SUSCEPTIBLE
3296,sparse_periphery,young,car,0.431075,1,67,73,30,59,SUSCEPTIBLE
3297,sparse_periphery,adult,car,0.749131,1,21,49,41,32,SUSCEPTIBLE
3298,sparse_periphery,child,public_transit,0.795983,0,20,55,59,44,SUSCEPTIBLE
3299,dense_periphery,adult,public_transit,0.116164,0,6,19,47,45,SUSCEPTIBLE
3300,sparse_periphery,senior,public_transit,0.57951,0,40,82,53,32,SUSCEPTIBLE
3301,dense_periphery,child,public_transit,0.17758,1,14,6,54,69,SUSCEPTIBLE
3302,sparse_periphery,senior,public_transit,0.391847,0,23,77,54,45,SUSCEPTIBLE
3303,sparse_periphery,adult,public_transit,0.569973,1,64,20,40,47,SUSCEPTIBLE
3304,sparse_periphery,adult,car,0.754881,1,78,42,62,33,SUSCEPTIBLE
3305,sparse_periphery,senior,public_transit,0.618059,1,20,78,53,49,SUSCEPTIBLE
3306,dense_periphery,child,car,0.373089,0,5,18,36,40,SUSCEPTIBLE
3307,dense_periphery,senior,walking,0.131306,1,1,14,50,52,SUSCEPTIBLE
3308,sparse_periphery,adult,car,0.564311,0,13,53,42,52,SUSCEPTIBLE
3309,dense_periphery,adult,car,0.21065,1,7,17,40,42,SUSCEPTIBLE
3310,sparse_periphery,senior,public_transit,0.672796,1,10,53,40,65,SUSCEPTIBLE
3311,sparse_periphery,adult,public_transit,0.479562,1,73,48,45,67,SUSCEPTIBLE
3312,sparse_periphery,young,public_transit,0.546827,1,70,3,56,45,SUSCEPTIBLE
3313,sparse_periphery,adult,public_transit,0.289001,1,81,72,47,49,SUSCEPTIBLE
3314,sparse_periphery,adult,public_transit,0.627061,1,64,96,54,37,SUSCEPTIBLE
3315,sparse_periphery,adult,car,0.770219,1,72,57,54,38,SUSCEPTIBLE
3316,dense_periphery,senior,public_transit,0.437573,1,6,11,69,54,SUSCEPTIBLE
3317,dense_periphery,young,car,0.317946,1,0,0,66,46,SUSCEPTIBLE
3318,dense_periphery,adult,walking,0.787035,1,12,11,62,47,SUSCEPTIBLE
3319,dense_periphery,young,walking,0.158344,1,14,11,46,34,SUSCEPTIBLE
3320,dense_periphery,young,car,0.582582,0,8,5,50,63,SUSCEPTIBLE
3321,dense_periphery,adult,public_transit,0.395539,0,12,19,36,57,SUSCEPTIBLE
3322,sparse_periphery,young,public_transit,0.701278,0,74,47,65,68,SUSCEPTIBLE
3323,sparse_periphery,adult,public_transit,0.810055,1,86,7,39,55,SUSCEPTIBLE
3324,sparse_periphery,adult,car,0.698478,1,18,39,47,32,SUSCEPTIBLE
3325,sparse_periphery,senior,car,0.553906,1,29,38,38,60,SUSCEPTIBLE
3326,sparse_periphery,senior,walking,0.923758,0,92,82,63,69,SUSCEPTIBLE
3327,sparse_periphery,adult,public_transit,0.832305,1,53,8,67,59,SUSCEPTIBLE
3328,sparse_periphery,adult,public_transit,0.619924,1,0,22,41,40,SUSCEPTIBLE
3329,sparse_periphery,young,car,0.505699,0,77,23,56,59,SUSCEPTIBLE
3330,dense_periphery,adult,public_transit,0.232635,1,14,15,34,47,SUSCEPTIBLE
3331,dense_periphery,adult,car,0.505387,1,13,9,30,42,SUSCEPTIBLE
3332,dense_periphery,adult,car,0.054229,0,12,4,48,67,SUSCEPTIBLE
3333,sparse_periphery,young,car,0.556181,0,17,93,61,36,SUSCEPTIBLE
3334,dense_periphery,adult,public_transit,0.248983,1,1,7,57,69,SUSCEPTIBLE
3335,sparse_periphery,adult,car,0.940883,1,25,29,57,56,SUSCEPTIBLE
3336,sparse_periphery,senior,public_transit,0.660731,1,40,83,57,53,SUSCEPTIBLE
3337,dense_periphery,child,walking,0.402981,0,13,1,43,61,SUSCEPTIBLE
3338,sparse_periphery,senior,car,0.661104,0,48,22,65,30,SUSCEPTIBLE
3339,dense_periphery,young,public_transit,0.343084,1,11,5,43,52,SUSCEPTIBLE
3340,dense_periphery,young,public_transit,0.10356,0,1,19,49,30,SUSCEPTIBLE
3341,sparse_periphery,adult,public_transit,0.769701,1,6,22,57,55,SUSCEPTIBLE
3342,dense_periphery,adult,public_transit,0.596149,0,0,16,62,60,SUSCEPTIBLE
3343,sparse_periphery,adult,public_transit,0.64149,1,43,83,53,64,SUSCEPTIBLE
3344,dense_periphery,young,car,0.182709,1,10,8,46,52,SUSCEPTIBLE
3345,dense_periphery,young,public_transit,0.06352,0,1,6,55,66,SUSCEPTIBLE
3346,dense_periphery,adult,car,0.445613,0,2,1,68,46,SUSCEPTIBLE
3347,sparse_periphery,young,walking,0.269819,1,17,41,56,68,SUSCEPTIBLE
3348,sparse_periphery,senior,public_transit,0.855458,0,35,93,56,32,SUSCEPTIBLE
3349,sparse_periphery,young,car,0.592982,1,58,6,50,30,SUSCEPTIBLE
3350,dense_periphery,senior,walking,0.267381,1,12,9,36,48,SUSCEPTIBLE
3351,dense_periphery,child,public_transit,0.152418,1,5,8,41,34,SUSCEPTIBLE
3352,dense_periphery,adult,car,0.134818,1,0,3,35,42,SUSCEPTIBLE
3353,sparse_periphery,senior,public_transit,0.577602,1,83,70,41,64,SUSCEPTIBLE
3354,dense_periphery,young,public_transit,0.31707,1,7,12,47,56,SUSCEPTIBLE
3355,sparse_periphery,adult,public_transit,0.667667,1,80,6,49,62,SUSCEPTIBLE
3356,sparse_periphery,child,public_transit,0.717027,0,0,36,42,38,SUSCEPTIBLE
3357,sparse_periphery,child,public_transit,0.467963,1,40,15,32,68,SUSCEPTIBLE
3358,sparse_periphery,adult,public_transit,0.576953,1,91,55,62,69,SUSCEPTIBLE
3359,dense_periphery,senior,public_transit,0.338479,0,14,13,52,50,SUSCEPTIBLE
3360,sparse_periphery,young,public_transit,0.851451,1,68,74,47,33,SUSCEPTIBLE
3361,dense_periphery,young,walking,0.035177,1,13,1,65,63,SUSCEPTIBLE
3362,dense_periphery,senior,public_transit,0.11713,1,11,8,64,67,SUSCEPTIBLE
3363,sparse_periphery,senior,car,0.710685,1,89,56,56,52,SUSCEPTIBLE
3364,dense_periphery,adult,car,0.210392,0,3,13,57,68,SUSCEPTIBLE
3365,sparse_periphery,young,public_transit,0.309231,1,73,36,53,52,SUSCEPTIBLE
3366,sparse_periphery,young,car,0.593386,0,83,73,42,56,SUSCEPTIBLE
3367,sparse_periphery,child,public_transit,0.621653,1,55,90,48,41,SUSCEPTIBLE
3368,sparse_periphery,adult,public_transit,0.58808,1,10,69,69,61,SUSCEPTIBLE
3369,sparse_periphery,adult,car,0.224132,1,45,97,52,46,SUSCEPTIBLE
3370,sparse_periphery,young,public_transit,0.509796,1,20,98,51,63,SUSCEPTIBLE
3371,dense_periphery,senior,public_transit,0.064921,1,9,16,39,56,SUSCEPTIBLE
3372,sparse_periphery,adult,public_transit,0.90739,0,18,60,34,64,SUSCEPTIBLE
3373,sparse_periphery,adult,car,0.1595,0,63,1,54,57,SUSCEPTIBLE
3374,sparse_periphery,young,car,0.674137,0,87,95,47,47,SUSCEPTIBLE
3375,dense_periphery,adult,public_transit,0.387257,1,0,0,35,66,SUSCEPTIBLE
3376,sparse_periphery,adult,public_transit,0.270796,0,81,59,66,67,SUSCEPTIBLE
3377,sparse_periphery,young,walking,0.281187,1,96,63,44,43,SUSCEPTIBLE
3378,dense_periphery,senior,car,0.565977,0,12,17,69,55,SUSCEPTIBLE
3379,dense_periphery,child,public_transit,0.161301,0,3,15,68,46,SUSCEPTIBLE
3380,sparse_periphery,child,public_transit,0.875974,1,16,77,34,44,SUSCEPTIBLE
3381,dense_periphery,adult,car,0.267252,1,11,8,67,46,SUSCEPTIBLE
3382,sparse_periphery,senior,public_transit,0.455466,1,45,82,55,48,SUSCEPTIBLE
3383,dense_periphery,senior,car,0.16256,1,13,11,61,34,SUSCEPTIBLE
3384,dense_periphery,child,walking,0.173372,0,5,15,37,45,SUSCEPTIBLE
3385,dense_periphery,senior,car,0.057926,1,0,8,62,45,SUSCEPTIBLE
3386,sparse_periphery,senior,walking,0.760462,0,11,40,45,34,SUSCEPTIBLE
3387,dense_periphery,young,car,0.144203,1,14,10,62,37,SUSCEPTIBLE
3388,sparse_periphery,adult,public_transit,0.5307,0,1,96,59,62,SUSCEPTIBLE
3389,sparse_periphery,child,public_transit,0.802957,1,78,49,44,42,SUSCEPTIBLE
3390,dense_periphery,adult,public_transit,0.255211,1,6,19,65,57,SUSCEPTIBLE
3391,sparse_periphery,young,walking,0.940252,0,76,19,45,45,SUSCEPTIBLE
3392,dense_periphery,child,walking,0.446485,0,8,16,45,59,SUSCEPTIBLE
3393,dense_periphery,young,public_transit,0.339666,0,8,0,55,30,SUSCEPTIBLE
3394,dense_periphery,adult,car,0.527725,0,0,13,31,31,SUSCEPTIBLE
3395,sparse_periphery,adult,car,0.186587,0,91,59,62,69,SUSCEPTIBLE
3396,dense_periphery,senior,car,0.163052,0,2,9,32,51,SUSCEPTIBLE
3397,sparse_periphery,adult,car,0.64238,1,76,85,55,57,SUSCEPTIBLE
3398,sparse_periphery,young,public_transit,0.723933,0,29,48,64,63,SUSCEPTIBLE
3399,sparse_periphery,young,public_transit,0.789804,1,7,79,52,30,SUSCEPTIBLE
3400,sparse_periphery,senior,public_transit,0.958995,1,39,81,41,54,SUSCEPTIBLE
3401,dense_periphery,adult,walking,0.513361,1,9,14,66,65,SUSCEPTIBLE
3402,sparse_periphery,senior,car,0.718844,0,9,90,49,33,SUSCEPTIBLE
3403,sparse_periphery,senior,walking,0.097367,1,37,75,42,52,SUSCEPTIBLE
3404,dense_periphery,child,public_transit,0.431582,1,7,12,51,66,SUSCEPTIBLE
3405,dense_periphery,adult,public_transit,0.47306,1,10,10,40,66,SUSCEPTIBLE
3406,sparse_periphery,young,car,0.328138,1,86,22,45,67,SUSCEPTIBLE
3407,dense_periphery,adult,walking,0.606405,0,10,6,53,65,SUSCEPTIBLE
3408,dense_periphery,senior,walking,0.361106,1,5,16,64,53,SUSCEPTIBLE
3409,sparse_periphery,adult,public_transit,0.959828,1,17,23,67,36,SUSCEPTIBLE
3410,sparse_periphery,adult,public_transit,0.493789,0,5,21,47,47,SUSCEPTIBLE
3411,sparse_periphery,young,car,0.729954,1,7,56,69,64,SUSCEPTIBLE
3412,sparse_periphery,senior,walking,0.449031,0,22,43,65,59,SUSCEPTIBLE
3413,sparse_periphery,young,public_transit,0.490483,1,4,55,56,54,SUSCEPTIBLE
3414,dense_periphery,adult,walking,0.213798,0,1,4,60,57,SUSCEPTIBLE
3415,dense_periphery,senior,car,0.039767,1,12,16,49,47,SUSCEPTIBLE
3416,sparse_periphery,child,public_transit,0.484981,0,16,99,43,49,SUSCEPTIBLE
3417,sparse_periphery,adult,car,0.960488,0,11,24,56,68,SUSCEPTIBLE
3418,dense_periphery,child,public_transit,0.30034,1,7,9,31,50,SUSCEPTIBLE
3419,sparse_periphery,adult,public_transit,0.848916,1,21,97,43,41,SUSCEPTIBLE
3420,sparse_periphery,adult,walking,0.91561,1,42,70,61,39,SUSCEPTIBLE
3421,sparse_periphery,adult,public_transit,0.520563,0,12,81,46,56,SUSCEPTIBLE
3422,dense_periphery,senior,public_transit,0.071761,1,10,4,53,54,SUSCEPTIBLE
3423,sparse_periphery,senior,walking,0.426074,0,51,96,32,30,SUSCEPTIBLE
3424,sparse_periphery,adult,walking,0.310424,1,79,79,50,47,SUSCEPTIBLE
3425,sparse_periphery,young,walking,0.437976,0,71,58,57,33,SUSCEPTIBLE
3426,sparse_periphery,senior,walking,0.182339,0,81,94,49,37,SUSCEPTIBLE
3427,sparse_periphery,adult,car,0.907845,1,20,1,53,61,SUSCEPTIBLE
3428,dense_periphery,young,car,0.096241,1,6,6,63,41,SUSCEPTIBLE
3429,sparse_periphery,adult,public_transit,0.83283,0,12,99,41,40,SUSCEPTIBLE
3430,sparse_periphery,adult,public_transit,0.707031,1,79,54,34,51,SUSCEPTIBLE
3431,dense_periphery,young,car,0.051027,0,14,15,43,57,SUSCEPTIBLE
3432,sparse_periphery,young,car,0.458393,1,74,90,33,55,SUSCEPTIBLE
3433,sparse_periphery,adult,public_transit,0.90556,1,47,26,35,41,SUSCEPTIBLE
3434,dense_periphery,young,public_transit,0.212821,1,5,8,66,69,SUSCEPTIBLE
3435,sparse_periphery,adult,car,0.720342,0,40,82,56,32,SUSCEPTIBLE
3436,dense_periphery,adult,public_transit,0.520191,1,13,18,64,61,SUSCEPTIBLE
3437,sparse_periphery,adult,public_transit,0.68569,1,5,34,33,50,SUSCEPTIBLE
3438,sparse_periphery,senior,car,0.751443,0,15,89,33,56,SUSCEPTIBLE
3439,sparse_periphery,adult,car,0.225691,1,62,1,39,34,SUSCEPTIBLE
3440,sparse_periphery,young,public_transit,0.520168,1,31,76,45,31,SUSCEPTIBLE
3441,dense_periphery,young,public_transit,0.531303,0,3,5,40,34,SUSCEPTIBLE
3442,sparse_periphery,adult,public_transit,0.662117,0,18,4,34,57,SUSCEPTIBLE
3443,dense_periphery,adult,car,0.386311,1,7,0,58,33,SUSCEPTIBLE
3444,dense_periphery,senior,public_transit,0.352899,1,0,9,37,48,SUSCEPTIBLE
3445,dense_periphery,adult,walking,0.074972,1,1,7,44,43,SUSCEPTIBLE
3446,sparse_periphery,young,car,0.874524,1,22,80,49,66,SUSCEPTIBLE
3447,dense_periphery,child,public_transit,0.243642,1,0,3,47,36,SUSCEPTIBLE
3448,sparse_periphery,child,walking,0.667691,0,35,82,54,41,SUSCEPTIBLE
3449,sparse_periphery,adult,car,0.774693,1,97,68,56,41,SUSCEPTIBLE
3450,dense_periphery,adult,car,0.327652,0,4,4,47,53,SUSCEPTIBLE
3451,sparse_periphery,young,public_transit,0.807358,1,12,81,32,59,SUSCEPTIBLE
3452,sparse_periphery,adult,public_transit,0.860294,0,65,87,36,66,SUSCEPTIBLE
